"id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day","day.chill","dayuse","tleaf","lleaf","lday","fday","bday","nl","jolyname","newsite","idnumber","jolyid"
"POPGRA03_HF_12","POPGRA","12","HF","POPGRA03_HF","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Populus_grandidentata","MA","03","Populus_grandidentata_MA_03"
"POPGRA04_SH_09","POPGRA","09","SH","POPGRA04_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,50,NA,38,1,"Populus_grandidentata","QC","04","Populus_grandidentata_QC_04"
"POPGRA05_HF_09","POPGRA","09","HF","POPGRA05_HF","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,50,NA,31,1,"Populus_grandidentata","MA","05","Populus_grandidentata_MA_05"
"POPGRA05_SH_06","POPGRA","06","SH","POPGRA05_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,24,NA,16,1,"Populus_grandidentata","QC","05","Populus_grandidentata_QC_05"
"POPGRA06_HF_02","POPGRA","02","HF","POPGRA06_HF","WS1","20","08","chill1","POP",18,18,"1","1","","TS",41,8,8,1,1,31,8,24,1,"Populus_grandidentata","MA","06","Populus_grandidentata_MA_06"
"POPGRA06_SH_05","POPGRA","05","SH","POPGRA06_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Populus_grandidentata","QC","06","Populus_grandidentata_QC_06"
"POPGRA07_HF_05","POPGRA","05","HF","POPGRA07_HF","WS1","20","08","chill1","POP",NA,18,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Populus_grandidentata","MA","07","Populus_grandidentata_MA_07"
"POPGRA08_SH_02","POPGRA","02","SH","POPGRA08_SH","WS1","20","08","chill1","POP",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,16,1,"Populus_grandidentata","QC","08","Populus_grandidentata_QC_08"
"QUERUB04_SH_05","QUERUB","05","SH","QUERUB04_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,24,1,"Quercus_rubra","QC","04","Quercus_rubra_QC_04"
"QUERUB05_SH_03","QUERUB","03","SH","QUERUB05_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,24,1,"Quercus_rubra","QC","05","Quercus_rubra_QC_05"
"QUERUB06_SH_11","QUERUB","11","SH","QUERUB06_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,24,1,"Quercus_rubra","QC","06","Quercus_rubra_QC_06"
"QUERUB07_SH_09","QUERUB","09","SH","QUERUB07_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Quercus_rubra","QC","07","Quercus_rubra_QC_07"
"QUERUB08_SH_09","QUERUB","09","SH","QUERUB08_SH","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,24,1,"Quercus_rubra","QC","08","Quercus_rubra_QC_08"
"QUERUB10_SH_09","QUERUB","09","SH","QUERUB10_SH","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,24,1,"Quercus_rubra","QC","10","Quercus_rubra_QC_10"
"QUERUB16_HF_02","QUERUB","02","HF","QUERUB16_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Quercus_rubra","MA","16","Quercus_rubra_MA_16"
"QUERUB17_HF_01","QUERUB","01","HF","QUERUB17_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,31,NA,24,1,"Quercus_rubra","MA","17","Quercus_rubra_MA_17"
"QUERUB20_HF_12","QUERUB","12","HF","QUERUB20_HF","WS1","20","08","chill1","QUE",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,24,1,"Quercus_rubra","MA","20","Quercus_rubra_MA_20"
"QUERUB21_HF_04","QUERUB","04","HF","QUERUB21_HF","WS1","20","08","chill1","QUE",NA,NA,"-","-","missing, perhaps the one missing above","TS",41,8,8,NA,NA,NA,NA,NA,0,"Quercus_rubra","MA","21","Quercus_rubra_MA_21"
"QUERUB23_HF_11","QUERUB","11","HF","QUERUB23_HF","WS1","20","08","chill1","QUE",NA,NA,"1","1","","TS",41,8,8,1,1,38,NA,24,1,"Quercus_rubra","MA","23","Quercus_rubra_MA_23"
"VIBLAN02_SH_07","VIBLAN","07","SH","VIBLAN02_SH","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,0,0,24,NA,24,1,"Viburnum_lantanoides","QC","02","Viburnum_lantanoides_QC_02"
"VIBLAN03_HF_04","VIBLAN","04","HF","VIBLAN03_HF","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,0,0,50,NA,50,1,"Viburnum_lantanoides","MA","03","Viburnum_lantanoides_MA_03"
"VIBLAN04_SH_11","VIBLAN","11","SH","VIBLAN04_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,31,NA,31,1,"Viburnum_lantanoides","QC","04","Viburnum_lantanoides_QC_04"
"VIBLAN05_SH_06","VIBLAN","06","SH","VIBLAN05_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,16,NA,16,1,"Viburnum_lantanoides","QC","05","Viburnum_lantanoides_QC_05"
"VIBLAN06_SH_01","VIBLAN","01","SH","VIBLAN06_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,24,NA,24,1,"Viburnum_lantanoides","QC","06","Viburnum_lantanoides_QC_06"
"VIBLAN07_SH_02","VIBLAN","02","SH","VIBLAN07_SH","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,24,NA,24,1,"Viburnum_lantanoides","QC","07","Viburnum_lantanoides_QC_07"
"VIBLAN09_HF_10","VIBLAN","10","HF","VIBLAN09_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,24,NA,24,1,"Viburnum_lantanoides","MA","09","Viburnum_lantanoides_MA_09"
"VIBLAN10_HF_06","VIBLAN","06","HF","VIBLAN10_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,24,NA,24,1,"Viburnum_lantanoides","MA","10","Viburnum_lantanoides_MA_10"
"VIBLAN11_HF_10","VIBLAN","10","HF","VIBLAN11_HF","WS1","20","08","chill1","VIB",NA,0,"0","0","","TS",41,8,8,0,0,31,NA,31,1,"Viburnum_lantanoides","MA","11","Viburnum_lantanoides_MA_11"
"VIBLAN12_HF_11","VIBLAN","11","HF","VIBLAN12_HF","WS1","20","08","chill1","VIB",NA,NA,"0","0","","TS",41,8,8,0,0,NA,NA,NA,0,"Viburnum_lantanoides","MA","12","Viburnum_lantanoides_MA_12"
